credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days.with.cr.line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.096,961.84,90000,25.14,724,4080,34831,0.294,0,1,0,0
1,credit_card,0.09,318.1,77000,11.66,734,8370,20611,0.293,0,0,0,0
1,debt_consolidation,0.147,345.24,60000,30.18,679,5580.041667,10516,0.283,0,0,0,0
1,debt_consolidation,0.108,489.74,120000,16.17,744,13620.04167,17106,0.332,1,0,0,0
1,debt_consolidation,0.14,205.13,80000,19.98,679,6060.041667,13965,0.836,0,3,0,0
1,home_improvement,0.161,140.79,182000,9.21,699,5190,14740,0.679,0,3,0,0
1,debt_consolidation,0.191,550.76,53000,8.63,669,2490,12144,0.517,0,1,0,0
1,home_improvement,0.161,511.58,145000,12.83,699,1892,17925,0.674,1,0,0,0
1,debt_consolidation,0.108,163.25,70000,24.1,714,3720,11843,0.79,1,0,0,0
1,credit_card,0.085,552.11,70000,22.41,769,4170.041667,16926,0.348,0,0,0,0
1,other,0.085,504.79,30680,2.23,794,4381,1995,0.087,0,0,0,0
1,debt_consolidation,0.085,347.04,83260,24.01,769,5250.041667,8138,0.12,0,0,0,0
1,credit_card,0.108,326.49,33000,14.73,679,5402.041667,6520,0.786,0,1,0,0
1,debt_consolidation,0.096,192.37,80000,25.86,729,5340.041667,14483,0.292,1,0,0,0
1,debt_consolidation,0.182,255.25,42000,22.29,699,4770,8002,0.271,1,0,0,0
1,debt_consolidation,0.085,788.73,155000,6.26,764,6180,4386,0,0,0,0,0
1,other,0.108,359.14,165000,29.07,694,1560.041667,65848,0.779,0,0,0,0
1,other,0.182,72.55,40000,11.36,664,5190,4291,0.933,0,0,0,0
1,debt_consolidation,0.133,135.42,60000,6.42,669,4830,11322,0.529,2,0,1,0
1,debt_consolidation,0.108,326.49,62000,11.29,754,2400.041667,2729,0.123,1,0,0,0
1,debt_consolidation,0.14,581.97,85000,14.96,789,3000,33268,0.315,0,0,0,0
1,debt_consolidation,0.173,429.63,85000,12.07,719,2310.041667,801,0.069,0,2,0,0
1,other,0.096,153.9,65000,18.94,704,6240,9725,0.421,0,0,0,0
1,major_purchase,0.108,39.18,62782,18.91,669,3180.041667,4410,0.277,0,0,1,0
1,moving,0.102,242.68,60000,18.14,784,3180.041667,4223,0.209,0,0,0,0
1,debt_consolidation,0.09,527.24,83000,12.96,784,3896.041667,5623,0.323,0,0,0,0
1,other,0.161,511.58,55000,0.66,764,1920.041667,638,0.019,0,0,0,0
1,credit_card,0.09,795.23,240000,21.94,784,2160,131716,0.035,0,0,0,0
1,home_improvement,0.085,189.3,122000,29.54,769,6990,40812,0.262,0,0,0,0
1,credit_card,0.2,371.39,55000,15.47,684,2521,9068,0.687,0,0,0,0
1,debt_consolidation,0.108,269.36,58048,30.18,754,1650.041667,15216,0.25,1,0,0,0
1,major_purchase,0.102,768.27,140000,14.15,759,4980.041667,10184,0.174,2,1,0,0
1,other,0.09,219.49,43000,32.54,794,2310.041667,7104,0.126,0,0,0,0
1,credit_card,0.09,270.38,52000,19.78,744,3780.041667,7227,0.363,0,0,0,0
1,debt_consolidation,0.182,544.1,120000,8.6,674,4590.041667,12703,0.605,0,0,0,0
1,debt_consolidation,0.161,140.79,28000,31.13,674,5730.041667,4573,0.618,0,0,0,0
1,debt_consolidation,0.191,494.13,36000,31.5,699,5400.041667,15937,0.302,1,0,0,0
1,debt_consolidation,0.09,159.05,75000,23.63,749,4920.041667,20764,0.258,1,0,0,0
1,other,0.191,688.53,55000,35.06,709,4381,19627,0.341,0,0,0,0
1,home_improvement,0.102,161.79,165000,9.74,774,5340.041667,7291,0.161,1,0,0,0
1,medical,0.108,261.2,63000,14.78,709,7680,14460,0.738,0,0,0,0
1,home_improvement,0.2,371.39,62000,24.68,709,4050,9381,0.148,1,0,0,0
1,debt_consolidation,0.207,450.51,75000,30.2,669,7923.041667,10333,0.703,1,0,0,0
1,debt_consolidation,0.102,647.13,73704,30.09,724,2760.041667,12950,0.749,0,0,0,0
1,debt_consolidation,0.2,542.56,50000,27.53,719,4267.041667,12930,0.374,0,0,0,0
1,home_improvement,0.108,97.95,48000,36.98,674,9842,15129,0.45,0,0,1,0
1,debt_consolidation,0.154,104.59,105000,8.97,704,5101,698,0.036,0,0,0,0
1,debt_consolidation,0.096,512.98,50000,24.39,754,3091.041667,5342,0.524,0,0,0,0
1,home_improvement,0.09,318.1,265000,6.6,724,5704.041667,15658,0.367,0,0,0,0
1,debt_consolidation,0.102,256.09,250000,14.22,744,3900.041667,35098,0.374,1,0,0,0
1,debt_consolidation,0.147,276.19,38000,20.68,684,13170,20342,0.48,0,2,0,0
1,credit_card,0.182,367.55,90000,19.85,744,3660,11918,0.142,1,0,0,0
1,debt_consolidation,0.102,485.35,80000,18.81,759,3720,1513,0.036,1,0,0,0
1,home_improvement,0.154,240.01,93600,18.06,709,3180.041667,17046,0.666,0,1,0,0
1,credit_card,0.096,320.62,70000,15.96,704,1861,5418,0.097,0,0,0,0
1,debt_consolidation,0.102,388.28,45000,26.03,704,1650.041667,12677,0.392,0,0,0,0
1,credit_card,0.096,96.19,80000,4.73,754,4940.041667,11371,0.271,2,1,0,0
1,credit_card,0.108,1142.71,180000,34,684,3840.041667,33777,0.862,0,1,0,0
1,debt_consolidation,0.09,636.19,70000,27.88,759,5280.041667,14590,0.235,1,0,0,0
1,debt_consolidation,0.096,561.07,72000,38.72,729,6462.041667,81838,0.58,0,0,0,0
1,other,0.108,81.63,39576,21.13,749,5438,650,0.078,0,2,0,0
1,credit_card,0.173,400.23,123000,18.56,664,12692.04167,28076,0.939,1,0,0,0
1,debt_consolidation,0.085,552.11,75000,26.8,719,3990,49536,0.872,0,0,0,0
1,debt_consolidation,0.096,224.43,62500,34.97,804,3333,4409,0.046,1,0,0,0
1,debt_consolidation,0.14,249.09,60000,19.58,729,3510.041667,9159,0.64,0,0,0,0
1,debt_consolidation,0.161,316.69,143000,18.25,719,5070,48762,0.585,0,0,0,0
1,major_purchase,0.102,661.57,150000,6.5,789,6750.041667,12415,0.495,0,0,0,0
1,credit_card,0.108,346.37,80600,12.71,679,4410,22911,0.611,0,0,0,0
1,home_improvement,0.133,169.27,65000,9.71,669,5610.041667,3,0,2,0,1,0
1,debt_consolidation,0.102,485.35,210000,19.83,714,6450.041667,36530,0.794,1,0,0,0
1,debt_consolidation,0.2,793.99,88000,16.96,674,3750.041667,30393,0.599,0,0,0,0
1,debt_consolidation,0.085,205.07,42500,35.81,769,4290.041667,4476,0.067,0,0,0,0
1,credit_card,0.102,323.57,38000,28.65,724,7830.041667,9948,0.843,0,0,0,0
1,debt_consolidation,0.096,448.86,95000,22.68,724,3840.041667,31178,0.463,0,0,0,0
1,debt_consolidation,0.147,172.62,156000,15.78,694,6840.041667,6472,0.647,1,1,0,0
1,debt_consolidation,0.2,793.99,62000,35.56,734,3288,32483,0.275,1,0,0,0
1,other,0.191,780.2,80000,33.15,689,1950.041667,14283,0.677,0,0,0,0
1,debt_consolidation,0.182,217.64,57000,15.22,669,4080,9382,1.02,0,0,0,0
1,debt_consolidation,0.096,224.43,43000,33.55,754,4053,7355,0.064,1,1,0,0
1,debt_consolidation,0.085,788.73,135000,12,739,8130.041667,23634,0.499,0,0,0,0
1,other,0.147,517.86,164000,35.17,684,5070,34463,0.277,0,2,0,0
1,debt_consolidation,0.147,276.19,48000,27.49,719,2100.041667,7226,0.302,1,0,0,0
1,debt_consolidation,0.102,853.63,108000,11.99,744,4500.041667,49293,0.341,0,0,0,0
1,credit_card,0.085,315.5,60000,39.6,764,2280,11863,0.196,1,0,0,0
1,credit_card,0.096,480.92,124000,15.09,709,7920.041667,36232,0.376,0,0,0,0
1,home_improvement,0.102,640.22,92000,7.28,774,3240,2858,0.095,0,0,0,0
1,medical,0.102,388.28,77000,12.83,734,7140.041667,16635,0.199,0,0,0,0
1,debt_consolidation,0.096,378.32,85000,32.19,819,4800,14201,0.17,0,0,0,0
1,debt_consolidation,0.14,854.69,100000,12.86,674,1919.041667,21987,0.582,1,0,0,0
1,debt_consolidation,0.108,326.49,86834,31.61,714,4920.041667,39412,0.925,0,0,0,0
1,debt_consolidation,0.09,477.14,109000,11.28,744,5490,12363,0.314,0,0,0,0
1,debt_consolidation,0.161,365.41,75000,18.19,709,3030.041667,14747,0.723,0,0,0,0
1,other,0.147,138.1,20000,32.23,709,2910,1036,0.216,0,0,0,0
1,debt_consolidation,0.096,115.42,37000,22.35,769,4110.041667,2942,0.233,0,0,0,0
1,house,0.108,391.79,90000,13.03,714,5850,38715,0.677,0,0,0,0
1,home_improvement,0.09,190.86,30000,4.52,764,4320,2759,0.076,0,0,0,0
1,debt_consolidation,0.085,134.88,85000,12.31,759,4682,13916,0.278,0,0,0,0
1,debt_consolidation,0.108,979.47,60000,19.68,689,4391,9968,0.424,0,0,0,0
1,debt_consolidation,0.085,883.38,209000,21.2,779,8401,29439,0.16,0,0,0,0
1,debt_consolidation,0.096,320.62,57000,14.36,729,4475,2750,0.099,0,1,0,0
1,debt_consolidation,0.182,368.17,51000,32.73,664,1290.041667,4353,0.311,1,0,1,0
1,debt_consolidation,0.108,391.79,83000,12.1,704,3300,14185,0.314,0,1,0,0
1,debt_consolidation,0.085,946.48,165000,30.44,729,1851,58990,0.371,0,0,0,0
1,other,0.2,37.14,15000,14.64,714,1950.041667,681,0.096,0,0,0,0
1,moving,0.207,37.55,47000,17.36,724,8010,13081,0.651,0,0,0,0
1,medical,0.096,192.37,32000,35.78,769,4290.041667,3020,0.242,0,0,0,0
1,debt_consolidation,0.173,895.06,210000,23.73,674,4620.041667,61403,0.835,0,0,0,0
1,debt_consolidation,0.108,389.67,97000,3.13,694,3420.041667,17313,0.212,1,0,0,0
1,debt_consolidation,0.108,216.48,50000,31.42,694,3001,9035,0.25,0,1,0,0
1,credit_card,0.085,504.79,74859,24.86,759,5130,21249,0.244,3,0,0,0
1,debt_consolidation,0.102,640.22,100000,24.59,754,5370.041667,12,0,0,0,0,0
1,other,0.108,1142.71,100000,26.71,749,3360,6431,0.26,1,0,0,0
1,credit_card,0.108,293.84,40000,21.99,704,2730.041667,12418,0.291,1,0,0,0
1,debt_consolidation,0.102,323.57,64500,38.62,724,2130,35920,0.678,0,0,0,0
1,debt_consolidation,0.161,365.41,85000,31.88,679,7680,49840,0.824,0,0,0,0
1,credit_card,0.102,711.85,70000,14.11,694,6060.041667,20008,0.484,0,0,0,0
1,home_improvement,0.182,108.82,61140,28.66,679,6240,7849,0.613,1,0,0,0
1,moving,0.108,163.25,150000,24.59,754,1980.041667,42554,0.025,1,0,0,0
1,home_improvement,0.133,573.06,80000,17.4,794,2821.041667,13617,0.12,0,0,0,0
1,home_improvement,0.09,178.14,102000,16.99,754,4260.041667,912,0.007,1,0,0,0
1,debt_consolidation,0.154,348.62,85000,15.21,699,5550,11948,0.376,1,0,0,0
1,home_improvement,0.102,97.07,77000,9.26,729,5040.041667,3403,0.327,0,0,0,0
1,home_improvement,0.133,140.5,245000,8.9,714,7350,0,0,1,1,0,0
1,debt_consolidation,0.2,556.45,160000,32.01,719,4560.041667,51588,0.644,0,0,0,0
1,debt_consolidation,0.182,362.73,104000,31.95,699,4710,12548,0.916,0,0,0,0
1,debt_consolidation,0.182,544.1,0,,709,6781.041667,10328,0.325,0,0,0,0
1,debt_consolidation,0.096,432.03,70000,21.14,699,6316.041667,10201,0.455,0,0,1,0
1,debt_consolidation,0.154,251.01,46000,12.89,679,4170.041667,18136,0.734,0,0,0,0
1,other,0.173,171.86,40000,15.63,704,3030.041667,9678,0.381,0,0,0,0
1,credit_card,0.09,636.19,85000,23.76,744,3870.041667,19575,0.486,0,0,0,0
1,debt_consolidation,0.09,381.71,45000,20.37,764,3781.041667,9059,0.193,0,0,0,0
1,debt_consolidation,0.096,368.71,70000,25.87,744,5670.041667,4941,0.08,3,0,0,0
1,credit_card,0.09,508.95,80000,38.37,754,5250.041667,0,,1,0,0,0
1,debt_consolidation,0.154,600.02,111550,17.44,714,3390.041667,6570,0.142,1,0,0,0
1,home_improvement,0.108,489.74,30000,30.6,774,6840.041667,3842,0.171,0,0,0,0
1,credit_card,0.096,384.74,90000,13.43,724,4050,17510,0.386,0,0,0,0
1,debt_consolidation,0.085,714.59,120000,27.7,779,3570.041667,20030,0.218,0,0,0,0
1,debt_consolidation,0.173,286.42,78720,11.59,669,6930,9357,0.341,0,1,0,0
1,debt_consolidation,0.102,682.91,160000,21.69,724,2790.041667,20484,0.305,1,0,0,0
1,debt_consolidation,0.173,429.63,58000,29.42,684,3090.041667,13113,0.506,0,0,0,0
1,debt_consolidation,0.161,789.29,240000,26.33,714,1869,52407,0.799,0,0,0,0
1,major_purchase,0.09,381.71,500000,14.31,739,8250.041667,108028,0.838,1,0,0,0
1,debt_consolidation,0.2,397,50000,21.39,699,4803,10108,0.505,2,0,0,0
1,credit_card,0.14,683.75,23000,42.64,719,1530,7418,0.174,0,0,0,0
1,debt_consolidation,0.108,979.47,150000,10.35,694,5100,44638,0.247,0,0,0,0
1,debt_consolidation,0.173,537.04,35000,43.11,739,3750.041667,84,0.01,0,0,0,0
1,debt_consolidation,0.102,213.41,80000,18.27,729,4470,18770,0.857,2,0,0,0
1,debt_consolidation,0.102,426.82,75000,18.3,734,6714.041667,7485,0.108,2,0,1,0
1,debt_consolidation,0.108,293.84,45000,22.21,789,9240.041667,711,0.047,0,0,0,0
1,credit_card,0.207,666.63,180000,37.83,704,1260.041667,70865,0.62,0,0,0,0
1,debt_consolidation,0.108,979.47,250000,34.53,684,3365,115935,0.84,0,0,0,0
1,debt_consolidation,0.102,258.86,86000,0,714,3450.041667,0,0,0,0,0,0
1,home_improvement,0.108,326.49,65208,27.13,714,3090.041667,35508,0.899,0,0,0,0
1,home_improvement,0.085,473.24,140000,12.6,819,3030.041667,2892,0.05,1,0,0,0
1,debt_consolidation,0.09,413.52,75000,32.43,699,8011,19766,0.263,1,0,0,0
1,debt_consolidation,0.182,893.35,70000,1.29,784,2760.041667,2620,0.079,1,0,0,0
1,debt_consolidation,0.108,816.23,140000,12.58,679,7710,35789,0.67,0,4,0,0
1,debt_consolidation,0.096,224.43,47000,21.45,744,5640.041667,8523,0.233,1,0,0,0
1,debt_consolidation,0.207,938.55,130000,22.48,699,3630,31859,0.586,0,0,0,0
1,medical,0.102,210.32,65000,23.36,809,2910,2423,0.031,1,0,0,0
1,home_improvement,0.096,801.53,60000,21.58,774,4080,1758,0.058,0,0,0,0
1,debt_consolidation,0.2,793.99,50000,24.23,699,5580.041667,10200,0.213,0,0,0,0
1,major_purchase,0.108,261.2,69000,22.96,664,8882.041667,10014,0.726,0,0,0,0
1,debt_consolidation,0.102,426.82,156000,10.45,764,3300,11170,0.281,0,0,0,0
1,debt_consolidation,0.207,262.8,56000,23.38,714,3420.041667,27134,0.446,0,0,0,0
1,debt_consolidation,0.161,487.22,62500,36.54,734,5700.041667,2001,0.184,1,1,1,0
1,home_improvement,0.14,410.25,80000,21.92,724,5670.041667,37247,0.66,0,0,0,0
1,credit_card,0.14,341.88,185000,21.05,689,4380,23495,0.802,0,0,0,0
1,debt_consolidation,0.154,345.13,80000,35.43,679,7200.041667,25537,0.612,0,0,0,0
1,debt_consolidation,0.09,238.57,110000,15.39,764,3090.041667,5164,0.167,0,0,0,0
1,credit_card,0.108,979.47,200000,10.4,699,1980.041667,31411,0.59,0,0,0,0
1,debt_consolidation,0.133,421.78,40000,25.17,779,3900.041667,6250,0.245,0,0,0,0
1,home_improvement,0.133,203.12,87000,20.71,699,3961,41378,0.691,1,2,0,0
1,debt_consolidation,0.14,341.88,85000,13.81,699,3690,19830,0.851,0,0,0,0
1,major_purchase,0.108,163.25,75000,8.4,669,2792.041667,11,0.004,0,0,0,0
1,debt_consolidation,0.108,293.84,41000,13.09,699,3000,10074,0.626,0,2,0,0
1,debt_consolidation,0.133,975.82,39000,64.89,729,3030.041667,1540,0.049,0,0,0,0
1,major_purchase,0.108,32.65,13512,34.1,809,5520,2271,0.088,0,0,0,0
1,debt_consolidation,0.2,371.39,119000,9.93,694,1920.041667,9482,0.465,0,0,0,0
1,home_improvement,0.182,137.84,62000,38.46,674,8311.041667,25505,0.516,0,0,0,0
1,debt_consolidation,0.154,480.01,10000,27.25,714,5040.041667,0,0,2,1,0,0
1,other,0.2,297.11,110000,23.99,664,13410.04167,21261,0.933,0,2,0,0
1,debt_consolidation,0.085,630.99,140000,11.57,744,3840.041667,22704,0.416,0,0,0,0
1,debt_consolidation,0.096,1019.54,106969,21.98,734,5250.041667,21957,0.499,1,0,0,0
1,debt_consolidation,0.102,181.2,43000,15.13,719,4440,6714,0.546,0,0,0,0
1,credit_card,0.161,105.59,68000,29.84,704,5580.041667,10081,0.512,0,0,0,0
1,debt_consolidation,0.133,338.54,51000,19.11,714,7302,9406,0.262,2,1,0,0
1,home_improvement,0.182,382.87,110000,34.99,674,3030.041667,42128,0.549,0,1,0,0
1,debt_consolidation,0.085,567.89,134504,9.01,794,3840.041667,6089,0.053,1,0,0,0
1,home_improvement,0.102,853.63,120000,9.5,729,2220,10160,0.181,0,0,0,0
1,debt_consolidation,0.096,961.84,350000,2.42,714,4260.041667,4167,0.004,0,0,0,0
1,major_purchase,0.085,94.65,65000,27.46,829,8970.041667,1200,0.021,0,0,0,0
1,debt_consolidation,0.085,473.24,137000,16.97,774,2850.041667,38026,0.472,0,0,0,0
1,car,0.096,389.55,250000,21.13,784,11850.04167,3619,0.046,1,0,0,0
1,debt_consolidation,0.14,442.3,70000,27.21,734,2099.041667,17802,0.495,0,0,0,0
1,other,0.182,217.64,80249,34.89,684,5850,10763,0.713,0,0,0,0
1,home_improvement,0.182,382.87,107000,19.56,704,5580.041667,12415,0.507,2,0,0,0
1,debt_consolidation,0.096,801.53,110000,27.84,764,7590.041667,71469,0.46,0,0,0,0
1,debt_consolidation,0.108,652.98,80000,12.47,674,2220,1143,0.039,2,0,1,0
1,debt_consolidation,0.085,315.5,55000,18.46,674,6030.041667,9511,0.501,0,0,0,0
1,credit_card,0.173,300.18,58000,28.76,719,2160,14103,0.738,1,0,0,0
1,credit_card,0.191,110.16,50000,1.2,664,3750.041667,2104,0.37,0,0,0,0
1,debt_consolidation,0.09,254.48,80000,23.28,784,2790.041667,3466,0.063,1,0,0,0
1,debt_consolidation,0.133,101.56,80000,5.16,704,1473,644,0.052,0,1,0,0
1,debt_consolidation,0.182,893.35,122000,25.51,724,4110,5940,0.133,1,1,0,0
1,debt_consolidation,0.102,330.79,95000,22.85,749,4200.041667,21124,0.307,0,0,0,0
1,other,0.085,157.75,88000,8.5,769,3420.041667,14221,0.241,0,0,0,0
1,credit_card,0.096,1282.45,112000,15.66,709,1560.041667,42411,0.547,0,1,0,0
1,credit_card,0.207,538.15,110000,24.83,704,4592.041667,36144,0.491,1,0,0,0
1,credit_card,0.154,336.01,81000,25.7,689,3270,16877,0.406,2,0,1,0
1,debt_consolidation,0.161,365.41,135000,31.83,679,6543,32671,0.508,0,0,0,0
1,debt_consolidation,0.108,587.68,183000,27.53,704,3450.041667,2486,0.222,1,0,0,0
1,debt_consolidation,0.108,652.98,110000,20.54,689,1980.041667,6224,0.479,0,2,0,0
1,debt_consolidation,0.154,251.01,138000,21.26,674,6180,38271,0.459,0,0,0,0
1,debt_consolidation,0.096,304.58,54000,13.87,744,3480.041667,3959,0.33,0,0,0,0
1,debt_consolidation,0.182,217.64,71700,11.77,699,4830,11765,0.494,1,0,0,0
1,debt_consolidation,0.096,881.68,53000,29.5,769,8610.041667,17095,0.124,1,0,0,0
1,credit_card,0.085,630.99,200000,4.78,739,6635,22904,0.45,0,0,0,0
1,home_improvement,0.102,256.09,71000,29.99,739,4383,59355,0.115,0,0,0,0
1,home_improvement,0.191,734.34,66000,29.4,694,7050.041667,22554,0.583,0,0,0,0
1,credit_card,0.085,473.24,60000,17.06,729,4560.041667,17668,0.352,0,0,0,0
1,major_purchase,0.108,587.68,150000,22.89,714,4921.041667,23232,0.625,1,0,0,0
1,debt_consolidation,0.09,795.23,60000,21.82,759,4560.041667,16807,0.283,0,0,0,0
1,debt_consolidation,0.096,192.37,65000,36.61,729,3840.041667,48524,0.347,0,0,0,1
1,debt_consolidation,0.2,482.8,40000,15.27,679,3030.041667,11007,0.775,0,0,0,1
1,credit_card,0.207,375.42,30000,19.32,674,4380,6122,0.862,1,4,0,1
1,debt_consolidation,0.161,535.94,99132,26.21,709,2250,28386,0.347,1,0,0,1
1,debt_consolidation,0.133,677.07,125000,38.93,724,3767.041667,34735,0.417,0,0,0,1
1,debt_consolidation,0.2,264.67,72000,30.65,694,4230.041667,19913,0.724,0,3,0,1
1,debt_consolidation,0.14,239.32,180000,13,709,8506,23232,0.466,0,2,0,1
1,debt_consolidation,0.182,255.25,86100,24.7,744,4530.041667,10879,0.265,1,0,0,1
1,debt_consolidation,0.147,487.65,199600,18.12,719,4080,20043,0.706,0,0,1,1
1,other,0.108,48.98,30900,22.87,684,10050.04167,7677,0.668,0,0,1,1
1,debt_consolidation,0.154,600.02,22000,122.53,764,5708.041667,48981,0.765,0,0,0,1
1,credit_card,0.108,163.25,106000,19.59,694,8130,6657,0.951,0,0,0,1
1,debt_consolidation,0.09,636.19,155600,25.85,729,2136,27889,0.719,1,0,0,1
1,debt_consolidation,0.154,720.02,52000,49.99,799,1350.041667,13526,0.206,0,0,0,1
1,home_improvement,0.102,426.82,141076,17.32,764,2640,19263,0.276,0,0,0,1
1,debt_consolidation,0.173,429.63,100004,24.62,714,3810.041667,37936,0.787,0,0,0,1
1,major_purchase,0.182,290.19,80000,20.37,694,4200.041667,0,0,1,3,0,1
1,credit_card,0.173,358.03,65000,20.44,679,2701.041667,9445,0.59,0,3,0,1
1,debt_consolidation,0.133,287.76,237000,3.95,699,7921.041667,5113,0.227,1,0,0,1
1,other,0.102,323.57,84000,5.56,684,1620.041667,15331,0.403,0,0,0,1
1,debt_consolidation,0.154,732.1,50000,26.26,699,3960,15278,0.501,0,0,0,1
1,debt_consolidation,0.096,224.43,105000,21.13,769,4735,9728,0.177,0,0,0,1
1,debt_consolidation,0.161,365.41,45000,40.35,724,4620.041667,9945,0.578,1,0,0,1
1,debt_consolidation,0.096,673.29,110000,13.99,759,2610,10685,0.159,0,1,0,1
1,debt_consolidation,0.108,522.39,85000,14.43,704,2430.041667,30094,0.469,1,0,0,1
1,other,0.09,270.38,85000,10.72,779,6780.041667,3343,0.137,1,0,0,1
1,credit_card,0.173,325.19,81000,27.05,719,4440,27954,0.489,0,0,0,1
1,home_improvement,0.14,341.88,125000,38.41,729,3570.041667,22317,0.191,1,0,0,1
1,debt_consolidation,0.2,297.11,70000,26.3,699,5340.041667,4366,0.78,1,0,0,1
1,debt_consolidation,0.085,577.35,120000,11.37,789,2970,2770,0.036,0,0,0,1
1,debt_consolidation,0.207,563.13,120000,29.03,684,4470,65046,0.892,0,0,0,1
1,debt_consolidation,0.161,281.58,50000,12.17,689,4470,7355,0.494,0,0,0,1
1,credit_card,0.09,190.86,90000,17.09,749,3210.041667,7157,0.13,0,0,0,1
1,debt_consolidation,0.173,358.03,50000,10.75,704,2970,5907,0.229,2,0,0,1
1,home_improvement,0.09,594.04,245000,13.77,794,5580.041667,337,0.011,0,0,0,1
1,debt_consolidation,0.133,101.56,21000,30.65,764,7410.041667,3273,0.123,1,0,0,1
1,credit_card,0.108,1142.71,630000,7.74,694,3540.041667,39867,0.55,0,1,0,1
1,debt_consolidation,0.085,252.4,39000,3.23,794,2280,7023,0.135,1,0,0,1
1,credit_card,0.133,677.07,200000,26.85,674,5700.041667,56188,0.632,1,1,0,1
1,debt_consolidation,0.096,1050,186000,8.96,734,5558,25467,0.407,0,0,0,1
1,credit_card,0.14,349.18,40000,22.14,744,4560.041667,9093,0.204,0,0,0,1
1,credit_card,0.133,33.86,45000,17.68,664,4290.041667,21335,0.787,0,0,1,1
1,home_improvement,0.108,195.9,80000,24.28,684,1547,17828,0.675,0,0,0,1
1,debt_consolidation,0.14,211.97,74000,12.8,684,5250.041667,6032,0.783,0,0,0,1
1,debt_consolidation,0.14,95.73,110000,22.5,704,2301,36467,0.633,0,0,0,1
1,debt_consolidation,0.108,652.98,210000,4.72,689,5610.041667,11705,0.275,0,0,0,1
1,credit_card,0.085,157.75,66000,7.37,739,3090.041667,5617,0.387,1,0,0,1
1,debt_consolidation,0.085,473.24,109000,8.3,744,6960,25879,0.165,0,0,0,1
1,credit_card,0.147,345.24,165000,16.15,694,4260.041667,28749,0.386,2,0,0,1
1,home_improvement,0.096,160.31,79000,36.62,829,3330,6162,0.112,0,1,0,1
1,other,0.085,1261.97,68000,1.89,784,4770,1921,0.017,0,1,0,1
1,debt_consolidation,0.096,1122.14,120000,16.69,704,4290.041667,27324,0.408,1,0,0,1
1,debt_consolidation,0.14,153.85,43000,10.25,679,6390.041667,8862,0.933,0,0,0,1
1,credit_card,0.096,301.38,78000,26.52,744,4710,9064,0.267,0,0,0,1
1,debt_consolidation,0.102,533.52,157000,18.38,744,1201.041667,34948,0.325,0,0,0,1
1,major_purchase,0.108,261.2,73255,30.37,714,4845,11238,0.206,0,0,0,1
1,debt_consolidation,0.207,322.89,65000,20.73,694,3690,5479,0.37,0,0,0,1
1,credit_card,0.102,640.22,100727,14.21,754,2611,26097,0.206,0,0,0,1
1,home_improvement,0.14,239.32,91000,8.04,674,2250,5253,0.52,1,0,1,1
1,debt_consolidation,0.147,1035.71,119535,19.4,684,2580,11912,0.484,0,0,0,1
1,debt_consolidation,0.108,522.39,113000,32.44,714,6690.041667,45953,0.882,1,0,0,1
1,credit_card,0.161,487.22,52000,22.09,754,7260,8618,0.275,1,0,0,1
1,major_purchase,0.2,167.13,64000,19.46,689,6450.041667,9300,0.41,1,0,0,1
1,small_business,0.096,320.62,52332,30.08,804,7005,17767,0.103,1,0,0,1
1,car,0.096,128.25,52000,21.86,774,5886,13732,0.311,0,0,0,1
1,debt_consolidation,0.108,489.74,45000,30.27,764,2730.041667,7769,0.622,0,0,0,1
1,debt_consolidation,0.102,485.35,110000,30.61,769,5520,116,0.009,2,0,0,1
1,debt_consolidation,0.102,485.35,45000,26.19,699,4600.041667,9313,0.523,0,0,1,1
1,credit_card,0.108,457.09,60000,18.04,709,5190,8363,0.573,0,0,0,1
1,other,0.173,295.37,36500,20.88,674,2430.041667,12374,0.728,0,0,1,1
